ID товара;Название товара;Название товара в URL;URL;Краткое описание;Полное описание;Видимость на витрине;Применять скидки;Тег title;Мета-тег keywords;Мета-тег description;Размещение на сайте;Весовой коэффициент;Валюта склада;НДС;Единица измерения;Габариты;Изображения;Свойство: Рост;Свойство: Размер;Свойство: Цвет;Свойство: Сумма;ID варианта;Артикул;Штрих-код;Цена продажи;Старая цена;Цена закупки;Остаток;Вес;Изображение варианта;Параметр: Сезон;Параметр: Метка;Дополнительное поле: video
183167298;Плащ синий;plasch-siniy;https://lsd-clothing.com/collection/plaschi/product/plasch-siniy;"<p><span style=""font-size: 12pt;"">Состав: 50% хлопок, 50% полиэстер. </span></p> <p><span style=""font-size: 12pt;"">Подкладка: 50% вискоза, 50% пэ<br /><br /></span><span style=""font-size: 12pt;"">Размеры: </span><br /><span style=""font-size: 12pt;"">38 &mdash; обхват груди 76-80 см&nbsp;</span><br /><span style=""font-size: 12pt;"">40 &mdash; обхват груди 80-84 см </span><br /><span style=""font-size: 12pt;"">42 &mdash; обхват груди 84-88 см </span><br /><span style=""font-size: 12pt;"">44 &mdash; обхват груди 88-92 см </span><br /><span style=""font-size: 12pt;"">46 &mdash; обхват груди 92-96 см </span><br /><span style=""font-size: 12pt;"">48 &mdash; обхват груди 96-100 см<br /><br /></span><span style=""font-size: 12pt;"">Параметры модели: 83-62-92, рост 172 Размер товара на модели: 42<br /><br /></span><span style=""font-size: 12pt;"">Цена: 450 BYN / 13000 ?</span></p>";"<p>&nbsp;</p> <p><span style=""font-size: 12pt;"">Этот плащ подойдет для тех, кто выбирает классику в духе времени. У тренча LSD Clothing прямой силуэт и узнаваемое авторское исполнение. Плащ оснащен фирменным двойным рядом широких шлевок, который позволяет регулировать высоту талии на нужный рост. С помощью пояса можно менять силуэт от &laquo;прямого&raquo; до &laquo;песочные часы&raquo;. Слегка спущенное плечо позволит без проблем носить расслабленные рубашки, а также объемные худи как нижний слой.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Температурный режим:</strong></span><br /><span style=""font-size: 12pt;"">Важно! Температурные пороги изделия зависят от индивидуальных особенностей организма.</span><br /><span style=""font-size: 12pt;"">Плащ рассчитан на погоду до +8-10 градусов тепла. Увеличить минимальный температурный порог можно теплым нижним слоем &ndash; например, шерстяным свитером. Поверхность плаща не боится морозов и дождя. Хлопковые плащи обработаны водоотталкивающим покрытием.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Рекомендации по подбору размера:</strong></span><br /><span style=""font-size: 12pt;"">Плащ LSD clothing большемерит, поэтому если:</span><br /><span style=""font-size: 12pt;"">- вы хотите плотную посадку в размер, то мы рекомендуем взять тренч на размер меньше вашего привычного</span><br /><span style=""font-size: 12pt;"">- вы хотите свободный силуэт и планируете носить плащ на объемные свитера, свитшоты и худи, то советуем выбрать размер в соответствии с вашими обхватами груди и бедер (см. табличку подбора размеров выше)</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Совет стилиста</strong>: этот плащ будет хорош как в деловых образах, так и в расслабленных комфортных. Для делового лука соберите брючный костюм, рубашку в мужском стиле, лоферы и плащ. Дополните образ цепочкой с некрупными звеньями. А для трендового расслабленного образа достаточно комфортного трикотажного костюма, любимых кроссовок и лаконичных сережек для настроения.</span></p>";выставлен;да;;;;Каталог/Популярные товары ## Каталог ## Каталог/Верхняя одежда ## Каталог/Верхняя одежда/Плащи;;BYN;Без НДС;шт;;https://static-ru.insales.ru/images/products/1/3281/318377169/lsd-364-min___копия.JPG https://static-ru.insales.ru/images/products/1/6669/318372365/lsd-363-min.JPG https://static-ru.insales.ru/images/products/1/4383/308080927/lsd-357-min.jpg;;38;Синий;;312197436;ss1809-10;;450;;;;;;;;
183167298;Плащ синий;plasch-siniy;https://lsd-clothing.com/collection/plaschi/product/plasch-siniy;"<p><span style=""font-size: 12pt;"">Состав: 50% хлопок, 50% полиэстер. </span></p> <p><span style=""font-size: 12pt;"">Подкладка: 50% вискоза, 50% пэ<br /><br /></span><span style=""font-size: 12pt;"">Размеры: </span><br /><span style=""font-size: 12pt;"">38 &mdash; обхват груди 76-80 см&nbsp;</span><br /><span style=""font-size: 12pt;"">40 &mdash; обхват груди 80-84 см </span><br /><span style=""font-size: 12pt;"">42 &mdash; обхват груди 84-88 см </span><br /><span style=""font-size: 12pt;"">44 &mdash; обхват груди 88-92 см </span><br /><span style=""font-size: 12pt;"">46 &mdash; обхват груди 92-96 см </span><br /><span style=""font-size: 12pt;"">48 &mdash; обхват груди 96-100 см<br /><br /></span><span style=""font-size: 12pt;"">Параметры модели: 83-62-92, рост 172 Размер товара на модели: 42<br /><br /></span><span style=""font-size: 12pt;"">Цена: 450 BYN / 13000 ?</span></p>";"<p>&nbsp;</p> <p><span style=""font-size: 12pt;"">Этот плащ подойдет для тех, кто выбирает классику в духе времени. У тренча LSD Clothing прямой силуэт и узнаваемое авторское исполнение. Плащ оснащен фирменным двойным рядом широких шлевок, который позволяет регулировать высоту талии на нужный рост. С помощью пояса можно менять силуэт от &laquo;прямого&raquo; до &laquo;песочные часы&raquo;. Слегка спущенное плечо позволит без проблем носить расслабленные рубашки, а также объемные худи как нижний слой.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Температурный режим:</strong></span><br /><span style=""font-size: 12pt;"">Важно! Температурные пороги изделия зависят от индивидуальных особенностей организма.</span><br /><span style=""font-size: 12pt;"">Плащ рассчитан на погоду до +8-10 градусов тепла. Увеличить минимальный температурный порог можно теплым нижним слоем &ndash; например, шерстяным свитером. Поверхность плаща не боится морозов и дождя. Хлопковые плащи обработаны водоотталкивающим покрытием.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Рекомендации по подбору размера:</strong></span><br /><span style=""font-size: 12pt;"">Плащ LSD clothing большемерит, поэтому если:</span><br /><span style=""font-size: 12pt;"">- вы хотите плотную посадку в размер, то мы рекомендуем взять тренч на размер меньше вашего привычного</span><br /><span style=""font-size: 12pt;"">- вы хотите свободный силуэт и планируете носить плащ на объемные свитера, свитшоты и худи, то советуем выбрать размер в соответствии с вашими обхватами груди и бедер (см. табличку подбора размеров выше)</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Совет стилиста</strong>: этот плащ будет хорош как в деловых образах, так и в расслабленных комфортных. Для делового лука соберите брючный костюм, рубашку в мужском стиле, лоферы и плащ. Дополните образ цепочкой с некрупными звеньями. А для трендового расслабленного образа достаточно комфортного трикотажного костюма, любимых кроссовок и лаконичных сережек для настроения.</span></p>";выставлен;да;;;;Каталог/Популярные товары ## Каталог ## Каталог/Верхняя одежда ## Каталог/Верхняя одежда/Плащи;;BYN;Без НДС;шт;;https://static-ru.insales.ru/images/products/1/3281/318377169/lsd-364-min___копия.JPG https://static-ru.insales.ru/images/products/1/6669/318372365/lsd-363-min.JPG https://static-ru.insales.ru/images/products/1/4383/308080927/lsd-357-min.jpg;;40;Синий;;321106695;ss1809-10;;450;;;;;;;;
183167298;Плащ синий;plasch-siniy;https://lsd-clothing.com/collection/plaschi/product/plasch-siniy;"<p><span style=""font-size: 12pt;"">Состав: 50% хлопок, 50% полиэстер. </span></p> <p><span style=""font-size: 12pt;"">Подкладка: 50% вискоза, 50% пэ<br /><br /></span><span style=""font-size: 12pt;"">Размеры: </span><br /><span style=""font-size: 12pt;"">38 &mdash; обхват груди 76-80 см&nbsp;</span><br /><span style=""font-size: 12pt;"">40 &mdash; обхват груди 80-84 см </span><br /><span style=""font-size: 12pt;"">42 &mdash; обхват груди 84-88 см </span><br /><span style=""font-size: 12pt;"">44 &mdash; обхват груди 88-92 см </span><br /><span style=""font-size: 12pt;"">46 &mdash; обхват груди 92-96 см </span><br /><span style=""font-size: 12pt;"">48 &mdash; обхват груди 96-100 см<br /><br /></span><span style=""font-size: 12pt;"">Параметры модели: 83-62-92, рост 172 Размер товара на модели: 42<br /><br /></span><span style=""font-size: 12pt;"">Цена: 450 BYN / 13000 ?</span></p>";"<p>&nbsp;</p> <p><span style=""font-size: 12pt;"">Этот плащ подойдет для тех, кто выбирает классику в духе времени. У тренча LSD Clothing прямой силуэт и узнаваемое авторское исполнение. Плащ оснащен фирменным двойным рядом широких шлевок, который позволяет регулировать высоту талии на нужный рост. С помощью пояса можно менять силуэт от &laquo;прямого&raquo; до &laquo;песочные часы&raquo;. Слегка спущенное плечо позволит без проблем носить расслабленные рубашки, а также объемные худи как нижний слой.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Температурный режим:</strong></span><br /><span style=""font-size: 12pt;"">Важно! Температурные пороги изделия зависят от индивидуальных особенностей организма.</span><br /><span style=""font-size: 12pt;"">Плащ рассчитан на погоду до +8-10 градусов тепла. Увеличить минимальный температурный порог можно теплым нижним слоем &ndash; например, шерстяным свитером. Поверхность плаща не боится морозов и дождя. Хлопковые плащи обработаны водоотталкивающим покрытием.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Рекомендации по подбору размера:</strong></span><br /><span style=""font-size: 12pt;"">Плащ LSD clothing большемерит, поэтому если:</span><br /><span style=""font-size: 12pt;"">- вы хотите плотную посадку в размер, то мы рекомендуем взять тренч на размер меньше вашего привычного</span><br /><span style=""font-size: 12pt;"">- вы хотите свободный силуэт и планируете носить плащ на объемные свитера, свитшоты и худи, то советуем выбрать размер в соответствии с вашими обхватами груди и бедер (см. табличку подбора размеров выше)</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Совет стилиста</strong>: этот плащ будет хорош как в деловых образах, так и в расслабленных комфортных. Для делового лука соберите брючный костюм, рубашку в мужском стиле, лоферы и плащ. Дополните образ цепочкой с некрупными звеньями. А для трендового расслабленного образа достаточно комфортного трикотажного костюма, любимых кроссовок и лаконичных сережек для настроения.</span></p>";выставлен;да;;;;Каталог/Популярные товары ## Каталог ## Каталог/Верхняя одежда ## Каталог/Верхняя одежда/Плащи;;BYN;Без НДС;шт;;https://static-ru.insales.ru/images/products/1/3281/318377169/lsd-364-min___копия.JPG https://static-ru.insales.ru/images/products/1/6669/318372365/lsd-363-min.JPG https://static-ru.insales.ru/images/products/1/4383/308080927/lsd-357-min.jpg;;42;Синий;;321106730;ss1809-10;;450;;;;;;;;
183167298;Плащ синий;plasch-siniy;https://lsd-clothing.com/collection/plaschi/product/plasch-siniy;"<p><span style=""font-size: 12pt;"">Состав: 50% хлопок, 50% полиэстер. </span></p> <p><span style=""font-size: 12pt;"">Подкладка: 50% вискоза, 50% пэ<br /><br /></span><span style=""font-size: 12pt;"">Размеры: </span><br /><span style=""font-size: 12pt;"">38 &mdash; обхват груди 76-80 см&nbsp;</span><br /><span style=""font-size: 12pt;"">40 &mdash; обхват груди 80-84 см </span><br /><span style=""font-size: 12pt;"">42 &mdash; обхват груди 84-88 см </span><br /><span style=""font-size: 12pt;"">44 &mdash; обхват груди 88-92 см </span><br /><span style=""font-size: 12pt;"">46 &mdash; обхват груди 92-96 см </span><br /><span style=""font-size: 12pt;"">48 &mdash; обхват груди 96-100 см<br /><br /></span><span style=""font-size: 12pt;"">Параметры модели: 83-62-92, рост 172 Размер товара на модели: 42<br /><br /></span><span style=""font-size: 12pt;"">Цена: 450 BYN / 13000 ?</span></p>";"<p>&nbsp;</p> <p><span style=""font-size: 12pt;"">Этот плащ подойдет для тех, кто выбирает классику в духе времени. У тренча LSD Clothing прямой силуэт и узнаваемое авторское исполнение. Плащ оснащен фирменным двойным рядом широких шлевок, который позволяет регулировать высоту талии на нужный рост. С помощью пояса можно менять силуэт от &laquo;прямого&raquo; до &laquo;песочные часы&raquo;. Слегка спущенное плечо позволит без проблем носить расслабленные рубашки, а также объемные худи как нижний слой.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Температурный режим:</strong></span><br /><span style=""font-size: 12pt;"">Важно! Температурные пороги изделия зависят от индивидуальных особенностей организма.</span><br /><span style=""font-size: 12pt;"">Плащ рассчитан на погоду до +8-10 градусов тепла. Увеличить минимальный температурный порог можно теплым нижним слоем &ndash; например, шерстяным свитером. Поверхность плаща не боится морозов и дождя. Хлопковые плащи обработаны водоотталкивающим покрытием.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Рекомендации по подбору размера:</strong></span><br /><span style=""font-size: 12pt;"">Плащ LSD clothing большемерит, поэтому если:</span><br /><span style=""font-size: 12pt;"">- вы хотите плотную посадку в размер, то мы рекомендуем взять тренч на размер меньше вашего привычного</span><br /><span style=""font-size: 12pt;"">- вы хотите свободный силуэт и планируете носить плащ на объемные свитера, свитшоты и худи, то советуем выбрать размер в соответствии с вашими обхватами груди и бедер (см. табличку подбора размеров выше)</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Совет стилиста</strong>: этот плащ будет хорош как в деловых образах, так и в расслабленных комфортных. Для делового лука соберите брючный костюм, рубашку в мужском стиле, лоферы и плащ. Дополните образ цепочкой с некрупными звеньями. А для трендового расслабленного образа достаточно комфортного трикотажного костюма, любимых кроссовок и лаконичных сережек для настроения.</span></p>";выставлен;да;;;;Каталог/Популярные товары ## Каталог ## Каталог/Верхняя одежда ## Каталог/Верхняя одежда/Плащи;;BYN;Без НДС;шт;;https://static-ru.insales.ru/images/products/1/3281/318377169/lsd-364-min___копия.JPG https://static-ru.insales.ru/images/products/1/6669/318372365/lsd-363-min.JPG https://static-ru.insales.ru/images/products/1/4383/308080927/lsd-357-min.jpg;;44;Синий;;321106773;ss1809-10;;450;;;;;;;;
183167298;Плащ синий;plasch-siniy;https://lsd-clothing.com/collection/plaschi/product/plasch-siniy;"<p><span style=""font-size: 12pt;"">Состав: 50% хлопок, 50% полиэстер. </span></p> <p><span style=""font-size: 12pt;"">Подкладка: 50% вискоза, 50% пэ<br /><br /></span><span style=""font-size: 12pt;"">Размеры: </span><br /><span style=""font-size: 12pt;"">38 &mdash; обхват груди 76-80 см&nbsp;</span><br /><span style=""font-size: 12pt;"">40 &mdash; обхват груди 80-84 см </span><br /><span style=""font-size: 12pt;"">42 &mdash; обхват груди 84-88 см </span><br /><span style=""font-size: 12pt;"">44 &mdash; обхват груди 88-92 см </span><br /><span style=""font-size: 12pt;"">46 &mdash; обхват груди 92-96 см </span><br /><span style=""font-size: 12pt;"">48 &mdash; обхват груди 96-100 см<br /><br /></span><span style=""font-size: 12pt;"">Параметры модели: 83-62-92, рост 172 Размер товара на модели: 42<br /><br /></span><span style=""font-size: 12pt;"">Цена: 450 BYN / 13000 ?</span></p>";"<p>&nbsp;</p> <p><span style=""font-size: 12pt;"">Этот плащ подойдет для тех, кто выбирает классику в духе времени. У тренча LSD Clothing прямой силуэт и узнаваемое авторское исполнение. Плащ оснащен фирменным двойным рядом широких шлевок, который позволяет регулировать высоту талии на нужный рост. С помощью пояса можно менять силуэт от &laquo;прямого&raquo; до &laquo;песочные часы&raquo;. Слегка спущенное плечо позволит без проблем носить расслабленные рубашки, а также объемные худи как нижний слой.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Температурный режим:</strong></span><br /><span style=""font-size: 12pt;"">Важно! Температурные пороги изделия зависят от индивидуальных особенностей организма.</span><br /><span style=""font-size: 12pt;"">Плащ рассчитан на погоду до +8-10 градусов тепла. Увеличить минимальный температурный порог можно теплым нижним слоем &ndash; например, шерстяным свитером. Поверхность плаща не боится морозов и дождя. Хлопковые плащи обработаны водоотталкивающим покрытием.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Рекомендации по подбору размера:</strong></span><br /><span style=""font-size: 12pt;"">Плащ LSD clothing большемерит, поэтому если:</span><br /><span style=""font-size: 12pt;"">- вы хотите плотную посадку в размер, то мы рекомендуем взять тренч на размер меньше вашего привычного</span><br /><span style=""font-size: 12pt;"">- вы хотите свободный силуэт и планируете носить плащ на объемные свитера, свитшоты и худи, то советуем выбрать размер в соответствии с вашими обхватами груди и бедер (см. табличку подбора размеров выше)</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Совет стилиста</strong>: этот плащ будет хорош как в деловых образах, так и в расслабленных комфортных. Для делового лука соберите брючный костюм, рубашку в мужском стиле, лоферы и плащ. Дополните образ цепочкой с некрупными звеньями. А для трендового расслабленного образа достаточно комфортного трикотажного костюма, любимых кроссовок и лаконичных сережек для настроения.</span></p>";выставлен;да;;;;Каталог/Популярные товары ## Каталог ## Каталог/Верхняя одежда ## Каталог/Верхняя одежда/Плащи;;BYN;Без НДС;шт;;https://static-ru.insales.ru/images/products/1/3281/318377169/lsd-364-min___копия.JPG https://static-ru.insales.ru/images/products/1/6669/318372365/lsd-363-min.JPG https://static-ru.insales.ru/images/products/1/4383/308080927/lsd-357-min.jpg;;46;Синий;;321106826;ss1809-10;;450;;;;;;;;
183167298;Плащ синий;plasch-siniy;https://lsd-clothing.com/collection/plaschi/product/plasch-siniy;"<p><span style=""font-size: 12pt;"">Состав: 50% хлопок, 50% полиэстер. </span></p> <p><span style=""font-size: 12pt;"">Подкладка: 50% вискоза, 50% пэ<br /><br /></span><span style=""font-size: 12pt;"">Размеры: </span><br /><span style=""font-size: 12pt;"">38 &mdash; обхват груди 76-80 см&nbsp;</span><br /><span style=""font-size: 12pt;"">40 &mdash; обхват груди 80-84 см </span><br /><span style=""font-size: 12pt;"">42 &mdash; обхват груди 84-88 см </span><br /><span style=""font-size: 12pt;"">44 &mdash; обхват груди 88-92 см </span><br /><span style=""font-size: 12pt;"">46 &mdash; обхват груди 92-96 см </span><br /><span style=""font-size: 12pt;"">48 &mdash; обхват груди 96-100 см<br /><br /></span><span style=""font-size: 12pt;"">Параметры модели: 83-62-92, рост 172 Размер товара на модели: 42<br /><br /></span><span style=""font-size: 12pt;"">Цена: 450 BYN / 13000 ?</span></p>";"<p>&nbsp;</p> <p><span style=""font-size: 12pt;"">Этот плащ подойдет для тех, кто выбирает классику в духе времени. У тренча LSD Clothing прямой силуэт и узнаваемое авторское исполнение. Плащ оснащен фирменным двойным рядом широких шлевок, который позволяет регулировать высоту талии на нужный рост. С помощью пояса можно менять силуэт от &laquo;прямого&raquo; до &laquo;песочные часы&raquo;. Слегка спущенное плечо позволит без проблем носить расслабленные рубашки, а также объемные худи как нижний слой.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Температурный режим:</strong></span><br /><span style=""font-size: 12pt;"">Важно! Температурные пороги изделия зависят от индивидуальных особенностей организма.</span><br /><span style=""font-size: 12pt;"">Плащ рассчитан на погоду до +8-10 градусов тепла. Увеличить минимальный температурный порог можно теплым нижним слоем &ndash; например, шерстяным свитером. Поверхность плаща не боится морозов и дождя. Хлопковые плащи обработаны водоотталкивающим покрытием.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Рекомендации по подбору размера:</strong></span><br /><span style=""font-size: 12pt;"">Плащ LSD clothing большемерит, поэтому если:</span><br /><span style=""font-size: 12pt;"">- вы хотите плотную посадку в размер, то мы рекомендуем взять тренч на размер меньше вашего привычного</span><br /><span style=""font-size: 12pt;"">- вы хотите свободный силуэт и планируете носить плащ на объемные свитера, свитшоты и худи, то советуем выбрать размер в соответствии с вашими обхватами груди и бедер (см. табличку подбора размеров выше)</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Совет стилиста</strong>: этот плащ будет хорош как в деловых образах, так и в расслабленных комфортных. Для делового лука соберите брючный костюм, рубашку в мужском стиле, лоферы и плащ. Дополните образ цепочкой с некрупными звеньями. А для трендового расслабленного образа достаточно комфортного трикотажного костюма, любимых кроссовок и лаконичных сережек для настроения.</span></p>";выставлен;да;;;;Каталог/Популярные товары ## Каталог ## Каталог/Верхняя одежда ## Каталог/Верхняя одежда/Плащи;;BYN;Без НДС;шт;;https://static-ru.insales.ru/images/products/1/3281/318377169/lsd-364-min___копия.JPG https://static-ru.insales.ru/images/products/1/6669/318372365/lsd-363-min.JPG https://static-ru.insales.ru/images/products/1/4383/308080927/lsd-357-min.jpg;;48;Синий;;321106849;ss1809-10;;450;;;;;;;;
183167321;Плащ черный;plasch-chernyj;https://lsd-clothing.com/collection/plaschi/product/plasch-chernyj;"<p>&nbsp;</p> <p><span style=""font-size: 12pt;"">Состав: 50% хлопок, 50% полиэстер. </span></p> <p><span style=""font-size: 12pt;"">Подкладка: 50% вискоза, 50% пэ<br /><br /></span><span style=""font-size: 12pt;"">Размеры: </span><br /><span style=""font-size: 12pt;"">38 &mdash; обхват груди 76-80 см&nbsp;</span><br /><span style=""font-size: 12pt;"">40 &mdash; обхват груди 80-84 см </span><br /><span style=""font-size: 12pt;"">42 &mdash; обхват груди 84-88 см </span><br /><span style=""font-size: 12pt;"">44 &mdash; обхват груди 88-92 см </span><br /><span style=""font-size: 12pt;"">46 &mdash; обхват груди 92-96 см </span><br /><span style=""font-size: 12pt;"">48 &mdash; обхват груди 96-100 см<br /><br /></span><span style=""font-size: 12pt;"">Параметры модели: 83-62-92, рост 172 Размер товара на модели: 42<br /><br /></span><span style=""font-size: 12pt;"">Цена: 450 BYN / 13000 ?</span></p>";"<p><span style=""font-size: 12pt;"">Этот плащ подойдет для тех, кто выбирает классику в духе времени. У тренча LSD Clothing прямой силуэт и узнаваемое авторское исполнение. Плащ оснащен фирменным двойным рядом широких шлевок, который позволяет регулировать высоту талии на нужный рост. С помощью пояса можно менять силуэт от &laquo;прямого&raquo; до &laquo;песочные часы&raquo;. Слегка спущенное плечо позволит без проблем носить расслабленные рубашки, а также объемные худи как нижний слой.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Температурный режим:</strong></span><br /><span style=""font-size: 12pt;"">Важно! Температурные пороги изделия зависят от индивидуальных особенностей организма.</span><br /><span style=""font-size: 12pt;"">Плащ рассчитан на погоду до +8-10 градусов тепла. Увеличить минимальный температурный порог можно теплым нижним слоем &ndash; например, шерстяным свитером. Поверхность плаща не боится морозов и дождя. Хлопковые плащи обработаны водоотталкивающим покрытием.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Рекомендации по подбору размера:</strong></span><br /><span style=""font-size: 12pt;"">Плащ LSD clothing большемерит, поэтому если:</span><br /><span style=""font-size: 12pt;"">- вы хотите плотную посадку в размер, то мы рекомендуем взять тренч на размер меньше вашего привычного</span><br /><span style=""font-size: 12pt;"">- вы хотите свободный силуэт и планируете носить плащ на объемные свитера, свитшоты и худи, то советуем выбрать размер в соответствии с вашими обхватами груди и бедер (см. табличку подбора размеров выше)</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Совет стилиста</strong>: этот плащ будет хорош как в деловых образах, так и в расслабленных комфортных. Для делового лука соберите брючный костюм, рубашку в мужском стиле, лоферы и плащ. Дополните образ цепочкой с некрупными звеньями. А для трендового расслабленного образа достаточно комфортного трикотажного костюма, любимых кроссовок и лаконичных сережек для настроения.</span></p>";выставлен;да;;;;Каталог/Популярные товары ## Каталог ## Каталог/Верхняя одежда ## Каталог/Верхняя одежда/Плащи;;BYN;Без НДС;шт;;https://static-ru.insales.ru/images/products/1/6075/318470075/lsd-382-min.JPG https://static-ru.insales.ru/images/products/1/6073/318470073/lsd-372-min.JPG https://static-ru.insales.ru/images/products/1/4421/308080965/lsd-369-min.jpg https://static-ru.insales.ru/images/products/1/6074/318470074/lsd-379-min.JPG;;38;Черный;;312197458;ss1809-02;;450;;;;;;;;
183167321;Плащ черный;plasch-chernyj;https://lsd-clothing.com/collection/plaschi/product/plasch-chernyj;"<p>&nbsp;</p> <p><span style=""font-size: 12pt;"">Состав: 50% хлопок, 50% полиэстер. </span></p> <p><span style=""font-size: 12pt;"">Подкладка: 50% вискоза, 50% пэ<br /><br /></span><span style=""font-size: 12pt;"">Размеры: </span><br /><span style=""font-size: 12pt;"">38 &mdash; обхват груди 76-80 см&nbsp;</span><br /><span style=""font-size: 12pt;"">40 &mdash; обхват груди 80-84 см </span><br /><span style=""font-size: 12pt;"">42 &mdash; обхват груди 84-88 см </span><br /><span style=""font-size: 12pt;"">44 &mdash; обхват груди 88-92 см </span><br /><span style=""font-size: 12pt;"">46 &mdash; обхват груди 92-96 см </span><br /><span style=""font-size: 12pt;"">48 &mdash; обхват груди 96-100 см<br /><br /></span><span style=""font-size: 12pt;"">Параметры модели: 83-62-92, рост 172 Размер товара на модели: 42<br /><br /></span><span style=""font-size: 12pt;"">Цена: 450 BYN / 13000 ?</span></p>";"<p><span style=""font-size: 12pt;"">Этот плащ подойдет для тех, кто выбирает классику в духе времени. У тренча LSD Clothing прямой силуэт и узнаваемое авторское исполнение. Плащ оснащен фирменным двойным рядом широких шлевок, который позволяет регулировать высоту талии на нужный рост. С помощью пояса можно менять силуэт от &laquo;прямого&raquo; до &laquo;песочные часы&raquo;. Слегка спущенное плечо позволит без проблем носить расслабленные рубашки, а также объемные худи как нижний слой.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Температурный режим:</strong></span><br /><span style=""font-size: 12pt;"">Важно! Температурные пороги изделия зависят от индивидуальных особенностей организма.</span><br /><span style=""font-size: 12pt;"">Плащ рассчитан на погоду до +8-10 градусов тепла. Увеличить минимальный температурный порог можно теплым нижним слоем &ndash; например, шерстяным свитером. Поверхность плаща не боится морозов и дождя. Хлопковые плащи обработаны водоотталкивающим покрытием.</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Рекомендации по подбору размера:</strong></span><br /><span style=""font-size: 12pt;"">Плащ LSD clothing большемерит, поэтому если:</span><br /><span style=""font-size: 12pt;"">- вы хотите плотную посадку в размер, то мы рекомендуем взять тренч на размер меньше вашего привычного</span><br /><span style=""font-size: 12pt;"">- вы хотите свободный силуэт и планируете носить плащ на объемные свитера, свитшоты и худи, то советуем выбрать размер в соответствии с вашими обхватами груди и бедер (см. табличку подбора размеров выше)</span></p> <p><br /><span style=""font-size: 12pt;""><strong>Совет стилиста</strong>: этот плащ будет хорош как в деловых образах, так и в расслабленных комфортных. Для делового лука соберите брючный костюм, рубашку в мужском стиле, лоферы и плащ. Дополните образ цепочкой с некрупными звеньями. А для трендового расслабленного образа достаточно комфортного трикотажного костюма, любимых кроссовок и лаконичных сережек для настроения.</span></p>";выставлен;да;;;;Каталог/Популярные товары ## Каталог ## Каталог/Верхняя одежда ## Каталог/Верхняя одежда/Плащи;;BYN;Без НДС;шт;;https://static-ru.insales.ru/images/products/1/6075/318470075/lsd-382-min.JPG https://static-ru.insales.ru/images/products/1/6073/318470073/lsd-372-min.JPG https://static-ru.insales.ru/images/products/1/4421/308080965/lsd-369-min.jpg https://static-ru.insales.ru/images/products/1/6074/318470074/lsd-379-min.JPG;;40;Черный;;321175252;ss1809-02;;450;;;;;;;;
